sum,OBJECTID,admin0Name,Shape_Leng,admin1Pcod,admin2Pcod,admin0Pcod,admin2Name,admin1Name,Shape_Area,Shape_Le_1,system:index
3319747.7106155884,1516,Burkina Faso,2.98145933337,BF13,BF1300,BF,Kadiogo,Centre,0.238447438172,2.98145933337,0000000000000000003c
238131.07372264206,1417,Burkina Faso,4.83006895364,BF46,BF4601,BF,Bale,Boucle du Mouhoun,0.376721671613,4.83006895364,00000000000000000030
290539.0737230703,1527,Burkina Faso,5.01574565147,BF46,BF4602,BF,Banwa,Boucle du Mouhoun,0.490583394915,5.01574565147,00000000000000000041
325057.96066451736,1530,Burkina Faso,5.52341608473,BF46,BF4604,BF,Mouhoun,Boucle du Mouhoun,0.57132373844,5.52341608473,00000000000000000042
164566.9699495652,1559,Burkina Faso,2.75753205638,BF46,BF4605,BF,Nayala,Boucle du Mouhoun,0.309684199216,2.75753205638,0000000000000000004b
289181.74510652036,1636,Burkina Faso,4.11580992217,BF46,BF4603,BF,Kossi,Boucle du Mouhoun,0.622851553863,4.11580992217,00000000000000000059
216234.60872902028,1664,Burkina Faso,3.84791048663,BF46,BF4606,BF,Sourou,Boucle du Mouhoun,0.50227414427,3.84791048663,0000000000000000005e
750663.1694828734,1259,Burkina Faso,7.46375095585,BF47,BF4701,BF,Comoe,Cascades,1.27619138977,7.46375095585,0000000000000000001b
149990.02891405334,1273,Burkina Faso,3.04467993904,BF47,BF4702,BF,Leraba,Cascades,0.257097545104,3.04467993904,0000000000000000001d
322722.88574900816,1367,Burkina Faso,3.23126388408,BF48,BF4802,BF,Koulpelogo,Centre-Est,0.445273029331,3.23126388408,00000000000000000027
648351.054382229,1402,Burkina Faso,5.13454394041,BF48,BF4801,BF,Boulgou,Centre-Est,0.540906317107,5.13454394041,0000000000000000002d
388739.50494228065,1491,Burkina Faso,2.9386820808,BF48,BF4803,BF,Kouritenga,Centre-Est,0.232168756108,2.9386820808,0000000000000000003a
314605.31161783816,1676,Burkina Faso,3.01486081518,BF49,BF4901,BF,Bam,Centre-Nord,0.334833612945,3.01486081518,00000000000000000063
672653.7104437801,1680,Burkina Faso,5.20754162782,BF49,BF4903,BF,Sanmatenga,Centre-Nord,0.773472463362,5.20754162782,00000000000000000065
376899.87377408537,1681,Burkina Faso,4.70144470837,BF49,BF4902,BF,Namentenga,Centre-Nord,0.532364196663,4.70144470837,00000000000000000066
261988.49631733235,1382,Burkina Faso,5.5878162951,BF50,BF5003,BF,Sissili,Centre-Ouest,0.591367292023,5.5878162951,00000000000000000029
251636.7216994341,1395,Burkina Faso,3.4233146809,BF50,BF5004,BF,Ziro,Centre-Ouest,0.438840292363,3.4233146809,0000000000000000002c
535665.490576502,1524,Burkina Faso,3.90077908535,BF50,BF5001,BF,Boulkiemde,Centre-Ouest,0.355468517,3.90077908535,0000000000000000003f
300369.901515567,1546,Burkina Faso,4.72261980355,BF50,BF5002,BF,Sanguie,Centre-Ouest,0.4246079099,4.72261980355,00000000000000000046
204765.08492520932,1331,Burkina Faso,3.35075134926,BF51,BF5102,BF,Nahouri,Centre-Sud,0.322659541287,3.35075134926,00000000000000000023
265702.7902528959,1391,Burkina Faso,3.21454587975,BF51,BF5103,BF,Zoundweogo,Centre-Sud,0.303887285851,3.21454587975,0000000000000000002b
221259.89836125838,1432,Burkina Faso,3.62527103075,BF51,BF5101,BF,Bazega,Centre-Sud,0.327644480222,3.62527103075,00000000000000000033
153611.76965366252,1389,Burkina Faso,4.52455649797,BF52,BF5204,BF,Kompienga,Est,0.575385191822,4.52455649797,0000000000000000002a
389888.88940338336,1532,Burkina Faso,5.97061896032,BF52,BF5202,BF,Gourma,Est,0.928303901481,5.97061896032,00000000000000000043
457787.3269703183,1544,Burkina Faso,5.61285318088,BF52,BF5205,BF,Tapoa,Est,1.22915553321,5.61285318089,00000000000000000045
117027.61493934185,1583,Burkina Faso,3.67724932479,BF52,BF5203,BF,Komonjdjari,Est,0.425024124418,3.67724932479,00000000000000000050
481741.5604462138,1646,Burkina Faso,4.72144912924,BF52,BF5201,BF,Gnagna,Est,0.71045256554,4.72144912924,0000000000000000005b
297660.1827283121,1377,Burkina Faso,4.58081019331,BF53,BF5303,BF,Tuy,Hauts-Bassins,0.466073954288,4.58081019331,00000000000000000028
380651.0269481578,1407,Burkina Faso,4.79916167718,BF53,BF5302,BF,Kenedougou,Hauts-Bassins,0.699685812094,4.79916167718,0000000000000000002e
1270715.379212314,1418,Burkina Faso,6.66106632701,BF53,BF5301,BF,Houet,Hauts-Bassins,0.956070845804,6.66106632701,00000000000000000031
324599.7456019702,1592,Burkina Faso,3.81860877589,BF54,BF5402,BF,Passore,Nord,0.331564018711,3.81860877589,00000000000000000052
190380.71797832593,1625,Burkina Faso,2.2985082794,BF54,BF5404,BF,Zondoma,Nord,0.165259484839,2.2985082794,00000000000000000057
580017.9565544428,1683,Burkina Faso,4.75656568513,BF54,BF5403,BF,Yatenga,Nord,0.564984442962,4.75656568513,00000000000000000068
160193.49455855877,1687,Burkina Faso,2.86448295839,BF54,BF5401,BF,Loroum,Nord,0.307836592545,2.86448295839,0000000000000000006a
344602.79865447123,1521,Burkina Faso,3.14714673262,BF55,BF5501,BF,Ganzourgou,Plateau Central,0.346141301137,3.14714673262,0000000000000000003e
135887.02638682013,1555,Burkina Faso,2.28964338864,BF55,BF5502,BF,Kourweogo,Plateau Central,0.132799704456,2.28964338864,00000000000000000048
247195.72991036158,1557,Burkina Faso,3.52645312543,BF55,BF5503,BF,Oubritenga,Plateau Central,0.236399993157,3.52645312543,0000000000000000004a
198393.3980612848,1673,Burkina Faso,3.98972903062,BF56,BF5604,BF,Yagha,Sahel,0.544169773133,3.98972903015,00000000000000000061
309682.7905457907,1696,Burkina Faso,3.92370973326,BF56,BF5602,BF,Seno,Sahel,0.585410936626,3.92370973326,00000000000000000071
423508.1478550481,1711,Burkina Faso,4.68847529281,BF56,BF5603,BF,Soum,Sahel,1.05747060005,4.68847529281,00000000000000000077
257704.45691143678,1720,Burkina Faso,4.06427996624,BF56,BF5601,BF,Oudalan,Sahel,0.839771600642,4.06427996624,0000000000000000007a
87179.38490184149,1199,Burkina Faso,2.90490163839,BF57,BF5703,BF,Noumbiel,Sud-Ouest,0.231333152573,2.90490163839,00000000000000000015
316175.6962685911,1250,Burkina Faso,4.87856900825,BF57,BF5704,BF,Poni,Sud-Ouest,0.618131889633,4.87856900825,00000000000000000019
137543.6599670709,1292,Burkina Faso,3.21549004471,BF57,BF5701,BF,Bougouriba,Sud-Ouest,0.229578401087,3.21549004471,0000000000000000001f
197849.22844776636,1306,Burkina Faso,3.39185380234,BF57,BF5702,BF,Ioba,Sud-Ouest,0.270295064745,3.39185380234,00000000000000000021
217971.9810332053,1659,Mali,7.94145223934,ML01,ML0104,ML,Kenieba,Kayes,1.25446112679,7.94145223934,0000000000000000005d
482708.1616019366,1690,Mali,10.6653354733,ML01,ML0105,ML,Kita,Kayes,2.98123257319,10.6653354733,0000000000000000006c
243367.60760982038,1704,Mali,6.70820680221,ML01,ML0101,ML,Bafoulabe,Kayes,1.65474148825,6.70820680221,00000000000000000075
239010.19999055774,1722,Mali,6.61732132609,ML01,ML0102,ML,Diema,Kayes,1.07583593579,6.61732132609,0000000000000000007b
187018.44257032312,1724,Mali,3.40250493516,ML01,ML0107,ML,Yelimane,Kayes,0.493472495749,3.4035981553,0000000000000000007d
628671.947568855,1730,Mali,6.91203798238,ML01,ML0103,ML,Kayes,Kayes,1.91483231238,6.91203798238,00000000000000000081
245298.48110635375,1732,Mali,6.25835488127,ML01,ML0106,ML,Nioro,Kayes,0.891167011002,6.21256819162,00000000000000000082
99148.24385945937,1461,Mali,3.52095927045,ML02,ML0203,ML,Kangaba,Koulikoro,0.400355131085,3.52095927045,00000000000000000037
544908.4228955685,1563,Mali,6.37615121015,ML02,ML0202,ML,Dioila,Koulikoro,1.0247168803,6.37615121015,0000000000000000004d
1793544.787974908,1639,Mali,7.69290406621,ML02,ML0204,ML,Kati,Koulikoro,1.39760356489,7.69290406621,0000000000000000005a
214524.0570409372,1665,Mali,4.08735739761,ML02,ML0206,ML,Koulikoro,Koulikoro,0.49658888081,4.08735739761,0000000000000000005f
228506.44059276296,1691,Mali,6.214538777,ML02,ML0205,ML,Kolokani,Koulikoro,0.999350240853,6.214538777,0000000000000000006d
186016.28981435345,1694,Mali,4.61412833448,ML02,ML0201,ML,Banamba,Koulikoro,0.634835774854,4.61412833448,0000000000000000006f
267538.36771288107,1726,Mali,7.76462977149,ML02,ML0207,ML,Nara,Koulikoro,2.61801390298,7.76462977149,0000000000000000007e
391853.3810623945,1272,Mali,3.83158467611,ML03,ML0302,ML,Kadiolo,Sikasso,0.425816850868,3.83158467611,0000000000000000001c
217007.10202318357,1316,Mali,4.87231631053,ML03,ML0303,ML,Kolondieba,Sikasso,0.652754107316,4.87231631053,00000000000000000022
221969.8644359142,1354,Mali,7.19947745418,ML03,ML0306,ML,Yanfolila,Sikasso,0.785799691372,7.19947745418,00000000000000000026
797498.7951968516,1441,Mali,6.32810058118,ML03,ML0305,ML,Sikasso,Sikasso,1.28313533141,6.32810058118,00000000000000000035
509568.31452392356,1478,Mali,10.0226538381,ML03,ML0301,ML,Bougouni,Sikasso,1.5744700954,10.0226538381,00000000000000000039
239468.10927842598,1535,Mali,3.1148104628,ML03,ML0307,ML,Yorosso,Sikasso,0.389055490474,3.1148104628,00000000000000000044
680332.7152257261,1556,Mali,5.23992703574,ML03,ML0304,ML,Koutiala,Sikasso,0.763851006424,5.23992703574,00000000000000000049
310004.6114583791,1605,Mali,4.12522157763,ML04,ML0402,ML,Bla,Segou,0.525343887842,4.12522157763,00000000000000000055
220668.84339314912,1620,Mali,3.69967357696,ML04,ML0401,ML,Baroueli,Segou,0.402103635171,3.69967357696,00000000000000000056
336610.2313162383,1658,Mali,3.87647514712,ML04,ML0405,ML,San,Segou,0.509118067912,3.87647514712,0000000000000000005c
222479.00776327314,1679,Mali,3.79937726042,ML04,ML0407,ML,Tominian,Segou,0.558095284369,3.79937726042,00000000000000000064
739969.334864187,1697,Mali,6.38589175619,ML04,ML0406,ML,Segou,Segou,1.28838438356,6.38589175619,00000000000000000072
249843.94439422103,1699,Mali,3.84222683935,ML04,ML0403,ML,Macina,Segou,0.542461309381,3.84222683935,00000000000000000073
438024.21367449773,1728,Mali,5.83900212454,ML04,ML0404,ML,Niono,Segou,1.34867338623,5.83900212454,00000000000000000080
268035.858264083,1685,Mali,3.39742570446,ML05,ML0502,ML,Bankass,Mopti,0.525715146173,3.39742570446,00000000000000000069
242151.21824375342,1695,Mali,3.52317721719,ML05,ML0503,ML,Djenne,Mopti,0.375264396694,3.52317721719,00000000000000000070
349545.6304677791,1710,Mali,5.12360966763,ML05,ML0505,ML,Koro,Mopti,0.893074438875,5.12360966763,00000000000000000076
341640.94060007686,1719,Mali,4.23038883154,ML05,ML0501,ML,Bandiagara,Mopti,0.664886049518,4.23038883154,00000000000000000079
159577.699497351,1723,Mali,4.89450416854,ML05,ML0507,ML,Tenenkou,Mopti,0.981993978539,4.89450416854,0000000000000000007c
388515.7090819247,1727,Mali,5.43831055159,ML05,ML0506,ML,Mopti,Mopti,0.611428844667,5.43831055159,0000000000000000007f
111199.20447627634,1735,Mali,4.93853502923,ML05,ML0508,ML,Youwarou,Mopti,0.671115844129,4.93853502923,00000000000000000084
306835.39739154145,1737,Mali,8.575294481,ML05,ML0504,ML,Douentza,Mopti,1.95461877745,8.575294481,00000000000000000086
196720.80743705196,1750,Mali,5.49712169241,ML06,ML0604,ML,Niafunke,Tombouctou,0.743165303455,5.49712169241,0000000000000000008f
117730.90562101462,1760,Mali,2.79671512123,ML06,ML0601,ML,Dire,Tombouctou,0.209213712622,2.79671512123,00000000000000000098
154838.46521217746,1773,Mali,9.79510873753,ML06,ML0603,ML,Gourma-Rharous,Tombouctou,3.58284362719,9.79510873753,000000000000000000a4
164545.68169456767,1806,Mali,19.0158248254,ML06,ML0602,ML,Goundam,Tombouctou,9.77957823267,18.9935013435,000000000000000000c5
192913.14150449057,1810,Mali,26.1062999991,ML06,ML0605,ML,Tombouctou,Tombouctou,28.816036789,26.1062999991,000000000000000000c9
166584.54674711692,1768,Mali,6.92676867402,ML07,ML0701,ML,Ansongo,Gao,1.96735359647,6.926941099,0000000000000000009f
325547.33529479685,1781,Mali,9.3005553194,ML07,ML0703,ML,Gao,Gao,2.93692306452,9.3005553194,000000000000000000ac
64741.46207550226,1784,Mali,11.3338405045,ML07,ML0704,ML,Menaka,Gao,6.53299604263,11.3338405046,000000000000000000af
133933.05583778454,1791,Mali,9.1732679992,ML07,ML0702,ML,Bourem,Gao,3.63129373463,9.1732679992,000000000000000000b6
18703.000640517588,1792,Mali,6.86855734032,ML08,ML0804,ML,Tin-Essako,Kidal,2.31479015832,6.86855734032,000000000000000000b7
